LEC-DC-Infoblox-2,LEC-DC-Infoblox-2,10.100.101.155,192.168.20.77,Infoblox,1,Server,None,None,
LEC-DC-JUNIPER-SA,LEC-DC-JUNIPER-SA,10.100.101.26,172.16.30.28,Juniper,1,MAG-2600,7.4R9,2.71E+14,
LEC-DC-Misc,LEC-DC-Misc,10.100.101.143,192.168.20.22,Brocade,2,ICX7450-24P POE 24-port Management Module,SPR08030p,CYU3309N00Z:CYU3310N04N:,
LEC-DC-PA-5060-1,LEC-DC-PA-5060-1,10.100.101.5,192.168.20.100,Palo Alto,1,PA-5250,9.1.10,013101001745:,
LEC-DC-PA-5060-2,LEC-DC-PA-5060-2,10.100.101.6,192.168.20.101,Palo Alto,1,PA-5250,9.1.10,013101001662:,
LEC-DC-PANORAMA,LEC-DC-PANORAMA,10.100.101.15,172.16.30.41,Palo Alto,1,Panorama,9.1.10,0007D100911:,
LEC-DC-PUBLIC,LEC-DC-PUBLIC,10.100.101.10,192.168.20.250,Brocade,2,ICX7450-24P POE 24-port Management Module,SPR08030p,CYU3310N03K:CYU3309N02H:,
LEC-DC-SSL-VPN,LEC-DC-SSL-VPN,10.100.101.159,172.16.30.6,Pulse,1,None,None,None,
LEC-DC-User,LEC-DC-User,10.100.101.144,192.168.20.1,Brocade,4,ICX7450-48P POE 48-port Management Module,SPR08030p,CYR3334N05C:CYR3334N072:CYR3306N0E6:CYR3334N06F:,
MES-IDF-A,MES-IDF-A,10.100.101.89,172.17.16.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2VW:,
MES-IDF-B,MES-IDF-B,10.100.101.90,172.17.16.5,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3820P0MM:,
MES-IDF-C,MES-IDF-C,10.100.101.91,172.17.16.6,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2LZ:,
MES-IDF-D,MES-IDF-D,10.100.101.92,172.17.16.7,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2W1:DUI3820P0NR:,
