RPC000154,RP-WCC-SW-NURSE-IDF-2-S1,10.100.182.106,10.189.7.135,Juniper,3,ex3400-48p,20.2R3.9,NY0218512137:NY0218511748:NY3619230544:,
RPC000155,RP-WCC-SW-PAINTSHOP,10.100.182.107,10.189.8.133,Juniper,1,ex2300-c-12p,20.2R3.9,HV0219090114:,
RPC000156,RP-WCC-SW-PBX,10.100.182.108,10.189.23.8,Juniper,1,ex3400-48p,20.2R3.9,NY3619160144:,
RPC000157,RP-WCC-SW-PODIUM,10.100.182.109,10.189.1.145,Juniper,1,ex2200-c-12p-2g,12.3R12-S15,GR0217490195:,
RPC000158,RP-WCC-SW-PSD,10.100.182.110,10.189.9.7,Juniper,1,ex3400-24p,18.2R3-S4.1,NW3620370164:,
RPC000159,RP-WCC-SW-PUMP-RM-S1,10.100.182.111,10.189.6.133,Juniper,2,ex3400-48p,20.2R3.9,NY0218512225:NY0218511023:,
RPC000160,RP-WCC-SW-SVR-MDF,10.100.182.112,10.189.3.170,Juniper,1,ex3400-48p,15.1X53-D58.3,NY0218512382:,
RPC000161,RP-WCC-SW-TRANS,10.100.182.113,10.189.9.69,Juniper,1,ex3400-48p,20.2R3.9,NY0218320401:,
RPC000169,RP-TMP-CORE01-S1,10.100.182.114,10.189.35.25,Juniper,2,ex4600-40f,18.4R3-S9.2,TC3718290126:TC3718290312:,
RPC000170,RP-BRKS-RBD-01,10.100.182.124,10.189.45.7,Juniper,None,None,None,None,
RPC000685,RP-WCC-LEAF-VC,10.100.182.115,10.189.3.254,Juniper,4,ex4600-40f,18.4R3-S9.2,TC3718220097:TC3718330175:TC3718290499:TC3718290651:,
